,t,o,h,l,c,v
313,1365671700,56,56,56,56,10114.0
314,1366017300,57,57,57,57,59423.0
315,1366190100,57,57,57,57,87931.0
316,1366276500,57,57,57,57,50819.0
317,1366535700,58,58,57,57,68974.0
318,1366708500,58,58,58,58,26227.0
319,1366881300,57,57,57,57,94785.0
320,1367140500,57,57,57,57,25810.0
321,1367226900,57,57,57,57,36164.0
322,1367313300,57,57,57,57,35289.0
323,1367831700,57,57,57,57,34487.0
324,1367918100,57,57,57,57,8603.0
325,1368004500,58,58,57,57,51694.0
326,1368350100,57,57,57,57,8603.0
327,1368436500,57,57,57,57,30112.0
328,1368522900,58,58,58,58,7853.0
329,1368609300,57,57,57,57,12905.0
330,1368954900,57,57,57,57,2551.0
331,1369300500,57,57,57,57,41341.0
332,1369559700,57,57,57,57,24352.0
333,1369646100,57,57,57,57,48851.0
334,1369732500,57,57,56,56,101578.0
335,1370164500,56,56,56,56,53228.0
336,1370250900,56,56,56,56,11406.0
337,1370337300,56,56,56,56,54160.0
338,1370423700,56,56,56,56,100215.0
339,1370510100,56,57,56,56,98565.0
340,1370769300,56,56,56,56,3012.0
341,1370855700,56,56,56,56,20803.0
342,1370942100,56,56,56,56,3012.0
343,1371028500,56,56,56,56,89311.0
344,1371114900,56,58,56,56,47776.0
345,1371460500,56,56,56,56,9325.0
346,1371633300,56,56,56,56,28837.0
347,1371719700,56,56,56,56,19081.0
348,1371978900,56,56,56,56,67001.0
349,1372065300,56,56,56,56,2008.0
350,1372151700,56,56,56,56,11334.0
351,1372238100,56,56,56,56,9540.0
352,1372324500,56,56,56,56,25753.0
353,1372583700,56,56,56,56,13342.0
354,1372670100,56,56,56,56,12697.0
355,1372756500,56,56,56,56,36441.0
356,1372842900,56,56,56,56,48206.0
357,1372929300,56,56,56,56,64705.0
358,1373188500,56,56,56,56,71830.0
359,1373274900,56,56,56,56,25331.0
360,1373361300,56,56,56,56,39813.0
361,1373447700,57,57,56,56,19296.0
362,1373534100,56,56,56,56,30129.0
363,1374052500,56,56,56,56,16929.0
364,1374138900,57,58,57,58,145138.0
365,1374398100,59,59,59,59,258306.0
366,1374484500,59,59,59,59,181160.0
367,1374657300,59,59,58,58,35784.0
368,1374743700,58,58,57,57,59058.0
369,1375002900,57,58,57,58,26153.0
370,1375089300,59,59,59,59,379782.0
371,1375175700,58,59,58,58,260345.0
372,1375262100,59,59,59,59,302636.0
373,1375348500,59,59,59,59,104391.0
374,1375434900,59,59,59,59,2107.0
375,1375607700,59,59,59,59,215330.0
376,1375694100,59,59,59,59,105896.0
377,1375866900,59,59,59,59,97542.0
378,1375953300,59,59,59,59,139539.0
379,1376212500,59,59,59,59,58179.0
380,1376298900,59,59,59,59,163810.0
381,1376385300,59,60,59,60,187597.0
382,1376471700,60,61,60,61,182876.0
383,1376558100,61,61,60,61,75876.0
384,1376817300,61,61,61,61,270650.0
385,1376903700,61,62,61,62,166493.0
386,1376990100,62,62,62,62,52662.0
387,1377422100,62,62,62,62,12820.0
388,1377508500,62,62,62,62,20791.0
389,1377594900,62,62,62,62,185685.0
390,1377767700,61,61,61,61,51766.0
391,1378026900,61,61,60,61,195561.0
392,1378113300,61,61,61,61,125200.0
393,1378199700,61,61,61,61,153801.0
394,1378286100,61,61,61,61,26158.0
395,1378372500,61,62,61,62,271426.0
396,1378458900,62,62,62,62,162.0
397,1378631700,62,62,61,61,59803.0
398,1378718100,61,62,61,62,241565.0
399,1378804500,62,63,62,63,916056.0
400,1378890900,63,63,62,62,396063.0
401,1378977300,62,62,62,62,52059.0
402,1379063700,62,62,62,62,1279.0
403,1379236500,62,62,62,62,285325.0
404,1379322900,62,62,62,62,358250.0
405,1379409300,62,62,62,62,117496.0
406,1379582100,62,62,62,62,619047.0
407,1379841300,62,62,62,62,9436.0
408,1380446100,62,62,62,62,24230.0
409,1380532500,61,61,59,60,66982.0
410,1380618900,59,59,59,59,3210.0
411,1381137300,59,59,59,59,2140.0
412,1382346900,60,60,60,60,60618.0
413,1382433300,61,61,61,61,6224.0
414,1382519700,61,62,61,62,62967.0
415,1382606100,62,62,62,62,177867.0
416,1382865300,62,63,62,63,79822.0
417,1382951700,64,65,64,65,32450.0
418,1383038100,65,66,65,66,398308.0
419,1383124500,66,66,65,65,81898.0
420,1383210900,65,65,65,65,40176.0
421,1384074900,66,66,66,66,63527.0
422,1384161300,66,68,66,68,152117.0
423,1384247700,68,68,68,68,223265.0
424,1384334100,68,70,68,69,293762.0
425,1384420500,69,70,69,70,814168.0
426,1385457300,70,71,70,71,3333.0
427,1385543700,72,74,72,74,81313.0
428,1385630100,74,77,74,77,289260.0
429,1385889300,76,76,76,76,9629.0
430,1385975700,76,80,76,80,1164138.0
431,1386062100,80,81,80,81,84446.0
432,1386234900,82,85,82,83,43794.0
433,1386494100,84,84,80,80,136298.0
434,1386580500,80,80,80,80,15586.0
435,1386666900,79,79,78,78,7491.0
436,1386753300,77,77,75,76,81951.0
437,1386839700,77,78,77,77,187019.0
438,1387185300,78,79,77,79,111221.0
439,1387444500,78,79,78,78,223021.0
440,1387703700,77,78,76,76,358997.0
441,1387790100,76,77,76,76,166939.0
442,1387876500,76,76,76,76,103826.0
443,1388049300,77,78,76,78,380013.0
444,1388308500,78,79,76,79,526029.0
445,1388481300,78,79,78,79,73245.0
446,1388567700,79,79,78,79,383648.0
447,1388654100,79,79,78,79,192378.0
448,1388913300,80,81,79,80,845329.0
449,1388999700,79,83,79,83,477011.0
450,1389086100,84,85,84,84,291991.0
451,1389172500,84,85,84,85,388041.0
452,1389258900,85,85,83,84,219692.0
453,1389518100,84,85,84,85,162894.0
454,1389604500,86,90,86,90,396729.0
455,1389690900,90,93,90,92,384950.0
456,1389863700,93,93,90,90,64989.0
457,1390122900,91,91,90,91,114354.0
458,1390209300,93,93,90,90,277518.0
459,1390295700,91,91,90,90,42685.0
460,1390382100,90,90,88,89,147468.0
461,1390468500,89,90,89,89,206928.0
462,1390727700,88,89,86,87,140282.0
463,1390814100,86,86,85,85,184749.0
